CODIGO_COMUNA_RESIDENCIA,Year,Month,Gender,Mortality_Count
5602,2015.0,5.0,Mujer,2
5602,2015.0,6.0,Hombre,1
5602,2015.0,6.0,Mujer,1
5602,2015.0,7.0,Hombre,2
5602,2015.0,7.0,Mujer,1
5602,2015.0,8.0,Hombre,1
5602,2015.0,8.0,Mujer,1
5602,2015.0,9.0,Hombre,2
5602,2015.0,9.0,Mujer,2
5602,2015.0,10.0,Hombre,3
5602,2015.0,10.0,Mujer,1
5602,2015.0,11.0,Mujer,3
5602,2015.0,12.0,Hombre,1
5602,2016.0,1.0,Hombre,2
5602,2016.0,4.0,Hombre,2
5602,2016.0,4.0,Mujer,1
5602,2016.0,5.0,Hombre,2
5602,2016.0,6.0,Mujer,2
5602,2016.0,7.0,Hombre,1
5602,2016.0,7.0,Mujer,1
5602,2016.0,9.0,Mujer,2
5602,2016.0,10.0,Mujer,1
5602,2016.0,11.0,Hombre,2
5602,2016.0,11.0,Mujer,1
5602,2016.0,12.0,Mujer,3
5602,2017.0,1.0,Hombre,1
5602,2017.0,1.0,Mujer,1
5602,2017.0,3.0,Hombre,1
5602,2017.0,4.0,Mujer,1
5602,2017.0,5.0,Hombre,2
5602,2017.0,5.0,Mujer,1
5602,2017.0,6.0,Hombre,1
5602,2017.0,8.0,Hombre,1
5602,2017.0,8.0,Mujer,1
5602,2017.0,9.0,Hombre,1
5602,2017.0,9.0,Mujer,3
5602,2017.0,10.0,Hombre,1
5602,2017.0,10.0,Mujer,1
5602,2017.0,11.0,Mujer,1
5602,2018.0,1.0,Mujer,1
5602,2018.0,2.0,Hombre,2
5602,2018.0,2.0,Mujer,1
5602,2018.0,3.0,Mujer,1
5602,2018.0,4.0,Mujer,1
5602,2018.0,5.0,Mujer,1
5602,2018.0,6.0,Hombre,1
5602,2018.0,6.0,Mujer,2
5602,2018.0,7.0,Hombre,1
5602,2018.0,7.0,Mujer,2
5602,2018.0,8.0,Mujer,2
5602,2018.0,9.0,Mujer,4
5602,2018.0,10.0,Hombre,1
5602,2018.0,10.0,Mujer,1
5602,2018.0,11.0,Mujer,1
5602,2018.0,12.0,Hombre,1
5602,2018.0,12.0,Mujer,1
5602,2019.0,1.0,Hombre,2
5602,2019.0,2.0,Hombre,2
5602,2019.0,2.0,Mujer,1
5602,2019.0,4.0,Hombre,1
5602,2019.0,4.0,Mujer,1
5602,2019.0,5.0,Hombre,4
5602,2019.0,5.0,Mujer,2
5602,2019.0,6.0,Hombre,1
5602,2019.0,6.0,Mujer,2
5602,2019.0,7.0,Hombre,1
5602,2019.0,7.0,Mujer,1
5602,2019.0,8.0,Hombre,2
5602,2019.0,9.0,Mujer,3
5602,2019.0,10.0,Hombre,1
5602,2019.0,10.0,Mujer,1
5602,2019.0,11.0,Hombre,1
5602,2019.0,12.0,Mujer,2
5603,1997.0,1.0,Mujer,1
5603,1997.0,2.0,Mujer,1
5603,1997.0,3.0,Mujer,2
5603,1997.0,5.0,Hombre,2
5603,1997.0,6.0,Mujer,2
5603,1997.0,7.0,Hombre,2
5603,1997.0,7.0,Mujer,1
5603,1997.0,8.0,Hombre,2
5603,1997.0,8.0,Mujer,2
5603,1997.0,9.0,Hombre,3
5603,1997.0,10.0,Mujer,1
5603,1997.0,11.0,Hombre,1
5603,1997.0,12.0,Hombre,1
5603,1997.0,12.0,Mujer,1
5603,1998.0,1.0,Mujer,1
5603,1998.0,2.0,Mujer,2
5603,1998.0,3.0,Mujer,1
5603,1998.0,4.0,Hombre,1
5603,1998.0,5.0,Hombre,1
5603,1998.0,6.0,Hombre,2
5603,1998.0,6.0,Mujer,1
5603,1998.0,8.0,Mujer,1
5603,1998.0,9.0,Mujer,1
5603,1998.0,10.0,Mujer,1
5603,1998.0,11.0,Hombre,1
5603,1998.0,11.0,Mujer,1
5603,1999.0,1.0,Hombre,2
5603,1999.0,1.0,Mujer,1
5603,1999.0,2.0,Hombre,1
5603,1999.0,2.0,Mujer,1
5603,1999.0,3.0,Hombre,1
5603,1999.0,5.0,Mujer,1
5603,1999.0,6.0,Hombre,1
5603,1999.0,6.0,Mujer,2
5603,1999.0,7.0,Hombre,1
5603,1999.0,7.0,Mujer,1
5603,1999.0,8.0,Hombre,1
5603,1999.0,8.0,Mujer,1
5603,1999.0,9.0,Hombre,2
5603,1999.0,9.0,Mujer,1
5603,1999.0,10.0,Hombre,2
5603,1999.0,10.0,Mujer,2
5603,1999.0,11.0,Hombre,3
5603,2000.0,1.0,Mujer,1
5603,2000.0,2.0,Mujer,1
5603,2000.0,3.0,Hombre,1
5603,2000.0,3.0,Mujer,1
5603,2000.0,4.0,Mujer,1
5603,2000.0,5.0,Hombre,2
5603,2000.0,6.0,Hombre,1
5603,2000.0,8.0,Mujer,2
5603,2000.0,9.0,Hombre,1
5603,2000.0,9.0,Mujer,1
5603,2000.0,10.0,Mujer,2
5603,2000.0,11.0,Hombre,2
5603,2000.0,12.0,Hombre,2
5603,2000.0,12.0,Mujer,2
5603,2001.0,3.0,Hombre,1
5603,2001.0,3.0,Mujer,2
5603,2001.0,4.0,Mujer,1
5603,2001.0,5.0,Mujer,1
5603,2001.0,6.0,Mujer,2
5603,2001.0,7.0,Mujer,1
5603,2001.0,8.0,Hombre,1
5603,2001.0,8.0,Mujer,1
5603,2001.0,9.0,Hombre,1
5603,2001.0,9.0,Mujer,4
5603,2001.0,10.0,Hombre,1
5603,2001.0,11.0,Mujer,2
5603,2001.0,12.0,Mujer,1
5603,2002.0,1.0,Hombre,1
5603,2002.0,2.0,Mujer,1
5603,2002.0,3.0,Hombre,1
5603,2002.0,5.0,Mujer,2
5603,2002.0,6.0,Hombre,1
5603,2002.0,6.0,Mujer,1
5603,2002.0,7.0,Mujer,1
5603,2002.0,8.0,Hombre,1
5603,2002.0,9.0,Hombre,2
5603,2002.0,10.0,Hombre,2
5603,2002.0,11.0,Mujer,1
5603,2002.0,12.0,Hombre,1
5603,2002.0,12.0,Mujer,1
5603,2003.0,1.0,Hombre,2
5603,2003.0,1.0,Mujer,1
5603,2003.0,2.0,Hombre,1
5603,2003.0,3.0,Hombre,3
5603,2003.0,3.0,Mujer,2
5603,2003.0,4.0,Hombre,1
5603,2003.0,4.0,Mujer,1
5603,2003.0,5.0,Hombre,1
5603,2003.0,5.0,Mujer,4
5603,2003.0,6.0,Hombre,2
5603,2003.0,7.0,Hombre,3
5603,2003.0,8.0,Hombre,2
5603,2003.0,9.0,Hombre,3
5603,2003.0,9.0,Mujer,1
5603,2003.0,11.0,Mujer,2
5603,2003.0,12.0,Mujer,1
5603,2004.0,1.0,Mujer,2
5603,2004.0,2.0,Hombre,1
5603,2004.0,2.0,Mujer,1
5603,2004.0,3.0,Hombre,2
5603,2004.0,4.0,Hombre,1
5603,2004.0,5.0,Hombre,1
5603,2004.0,5.0,Mujer,2
5603,2004.0,6.0,Hombre,1
5603,2004.0,7.0,Mujer,1
5603,2004.0,8.0,Hombre,2
5603,2004.0,8.0,Mujer,1
5603,2004.0,9.0,Mujer,2
5603,2004.0,10.0,Hombre,3
5603,2004.0,10.0,Mujer,1
5603,2004.0,11.0,Hombre,4
5603,2004.0,11.0,Mujer,2
5603,2004.0,12.0,Hombre,1
5603,2005.0,1.0,Mujer,1
5603,2005.0,2.0,Hombre,1
5603,2005.0,2.0,Mujer,3
5603,2005.0,3.0,Hombre,2
5603,2005.0,3.0,Mujer,1
5603,2005.0,4.0,Hombre,1
5603,2005.0,4.0,Mujer,1
5603,2005.0,5.0,Hombre,1
5603,2005.0,5.0,Mujer,1
5603,2005.0,6.0,Hombre,3
5603,2005.0,6.0,Mujer,3
5603,2005.0,7.0,Hombre,2
5603,2005.0,7.0,Mujer,2
5603,2005.0,8.0,Hombre,1
5603,2005.0,10.0,Hombre,1
5603,2005.0,10.0,Mujer,2
5603,2005.0,11.0,Hombre,2
5603,2006.0,1.0,Mujer,1
5603,2006.0,2.0,Hombre,2
5603,2006.0,2.0,Mujer,1
5603,2006.0,3.0,Hombre,1
5603,2006.0,3.0,Mujer,1
5603,2006.0,4.0,Hombre,1
5603,2006.0,5.0,Mujer,1
5603,2006.0,6.0,Hombre,1
5603,2006.0,7.0,Hombre,2
5603,2006.0,7.0,Mujer,2
5603,2006.0,8.0,Hombre,1
5603,2006.0,8.0,Mujer,3
5603,2006.0,9.0,Hombre,3
5603,2006.0,9.0,Mujer,3
5603,2006.0,10.0,Hombre,2
5603,2006.0,12.0,Hombre,2
5603,2006.0,12.0,Mujer,2
5603,2007.0,1.0,Hombre,1
5603,2007.0,1.0,Mujer,1
5603,2007.0,2.0,Hombre,3
5603,2007.0,4.0,Mujer,1
5603,2007.0,5.0,Hombre,2
5603,2007.0,5.0,Mujer,1
5603,2007.0,6.0,Hombre,1
5603,2007.0,6.0,Mujer,1
5603,2007.0,7.0,Hombre,2
5603,2007.0,7.0,Mujer,3
5603,2007.0,8.0,Hombre,2
5603,2007.0,8.0,Mujer,3
5603,2007.0,9.0,Hombre,2
5603,2007.0,9.0,Mujer,4
5603,2007.0,11.0,Hombre,1
5603,2007.0,11.0,Mujer,1
5603,2007.0,12.0,Mujer,1
5603,2008.0,1.0,Hombre,1
5603,2008.0,1.0,Mujer,4
5603,2008.0,2.0,Hombre,2
5603,2008.0,3.0,Hombre,2
5603,2008.0,3.0,Mujer,2
5603,2008.0,4.0,Mujer,3
5603,2008.0,5.0,Hombre,2
5603,2008.0,5.0,Mujer,2
5603,2008.0,6.0,Hombre,2
5603,2008.0,6.0,Mujer,3
5603,2008.0,7.0,Hombre,1
5603,2008.0,7.0,Mujer,2
5603,2008.0,8.0,Hombre,3
5603,2008.0,8.0,Mujer,5
5603,2008.0,9.0,Hombre,1
5603,2008.0,9.0,Mujer,1
5603,2008.0,10.0,Mujer,2
5603,2008.0,11.0,Mujer,2
5603,2008.0,12.0,Hombre,1
5603,2008.0,12.0,Mujer,2
5603,2009.0,2.0,Hombre,1
5603,2009.0,2.0,Mujer,1
5603,2009.0,3.0,Hombre,1
5603,2009.0,3.0,Mujer,1
5603,2009.0,5.0,Hombre,1
5603,2009.0,6.0,Hombre,2
5603,2009.0,6.0,Mujer,1
5603,2009.0,7.0,Hombre,1
5603,2009.0,8.0,Hombre,2
5603,2009.0,8.0,Mujer,2
5603,2009.0,9.0,Hombre,1
5603,2009.0,10.0,Hombre,2
5603,2009.0,11.0,Mujer,1
5603,2010.0,1.0,Hombre,4
5603,2010.0,1.0,Mujer,2
5603,2010.0,2.0,Mujer,1
5603,2010.0,4.0,Hombre,2
5603,2010.0,4.0,Mujer,1
5603,2010.0,6.0,Hombre,2
5603,2010.0,6.0,Mujer,2
5603,2010.0,7.0,Hombre,2
5603,2010.0,7.0,Mujer,1
5603,2010.0,8.0,Hombre,2
5603,2010.0,9.0,Hombre,1
5603,2010.0,9.0,Mujer,2
5603,2010.0,10.0,Hombre,3
5603,2010.0,11.0,Hombre,2
5603,2010.0,11.0,Mujer,1
5603,2010.0,12.0,Hombre,2
5603,2010.0,12.0,Mujer,1
5603,2011.0,1.0,Hombre,3
5603,2011.0,1.0,Mujer,2
5603,2011.0,2.0,Mujer,1
5603,2011.0,3.0,Mujer,3
5603,2011.0,4.0,Hombre,2
5603,2011.0,4.0,Mujer,2
5603,2011.0,6.0,Hombre,2
5603,2011.0,7.0,Hombre,1
5603,2011.0,8.0,Hombre,1
5603,2011.0,9.0,Hombre,1
5603,2011.0,9.0,Mujer,2
5603,2011.0,11.0,Mujer,1
5603,2011.0,12.0,Hombre,2
5603,2011.0,12.0,Mujer,4
5603,2012.0,1.0,Mujer,3
5603,2012.0,2.0,Hombre,1
5603,2012.0,3.0,Hombre,1
5603,2012.0,3.0,Mujer,4
5603,2012.0,4.0,Hombre,1
5603,2012.0,5.0,Hombre,3
5603,2012.0,5.0,Mujer,2
5603,2012.0,6.0,Hombre,1
5603,2012.0,6.0,Mujer,1
5603,2012.0,7.0,Hombre,3
5603,2012.0,7.0,Mujer,3
5603,2012.0,8.0,Hombre,2
5603,2012.0,8.0,Mujer,2
5603,2012.0,9.0,Hombre,2
5603,2012.0,9.0,Mujer,2
5603,2012.0,10.0,Hombre,1
5603,2012.0,10.0,Mujer,3
5603,2012.0,11.0,Hombre,1
5603,2012.0,11.0,Mujer,1
5603,2012.0,12.0,Hombre,1
5603,2012.0,12.0,Mujer,1
5603,2013.0,1.0,Hombre,4
5603,2013.0,1.0,Mujer,4
5603,2013.0,2.0,Mujer,2
5603,2013.0,3.0,Hombre,3
5603,2013.0,3.0,Mujer,2
5603,2013.0,4.0,Hombre,1
5603,2013.0,4.0,Mujer,4
5603,2013.0,5.0,Hombre,2
5603,2013.0,5.0,Mujer,1
5603,2013.0,6.0,Hombre,1
5603,2013.0,6.0,Mujer,3
5603,2013.0,7.0,Hombre,1
5603,2013.0,7.0,Mujer,1
5603,2013.0,8.0,Hombre,2
5603,2013.0,8.0,Mujer,4
5603,2013.0,9.0,Hombre,1
5603,2013.0,10.0,Mujer,1
5603,2013.0,11.0,Hombre,3
5603,2013.0,12.0,Hombre,1
5603,2014.0,1.0,Hombre,3
5603,2014.0,1.0,Mujer,1
5603,2014.0,2.0,Hombre,1
5603,2014.0,2.0,Mujer,1
5603,2014.0,3.0,Hombre,2
5603,2014.0,3.0,Mujer,1
5603,2014.0,4.0,Hombre,3
5603,2014.0,4.0,Mujer,1
5603,2014.0,5.0,Hombre,2
5603,2014.0,5.0,Mujer,1
5603,2014.0,6.0,Hombre,1
5603,2014.0,6.0,Mujer,2
5603,2014.0,7.0,Hombre,1
5603,2014.0,7.0,Mujer,2
5603,2014.0,8.0,Hombre,1
5603,2014.0,8.0,Mujer,3
5603,2014.0,9.0,Mujer,1
5603,2014.0,10.0,Hombre,3
5603,2014.0,11.0,Hombre,1
5603,2014.0,11.0,Mujer,2
5603,2014.0,12.0,Hombre,1
5603,2014.0,12.0,Mujer,1
5603,2015.0,1.0,Hombre,1
5603,2015.0,1.0,Mujer,1
5603,2015.0,2.0,Hombre,4
5603,2015.0,3.0,Mujer,3
5603,2015.0,4.0,Hombre,2
5603,2015.0,4.0,Mujer,1
5603,2015.0,5.0,Mujer,3
5603,2015.0,6.0,Hombre,5
5603,2015.0,6.0,Mujer,1
5603,2015.0,7.0,Mujer,2
5603,2015.0,8.0,Hombre,2
5603,2015.0,9.0,Hombre,2
5603,2015.0,10.0,Hombre,3
5603,2015.0,10.0,Mujer,1
5603,2015.0,11.0,Hombre,3
5603,2015.0,12.0,Mujer,1
5603,2016.0,1.0,Hombre,1
5603,2016.0,1.0,Mujer,1
5603,2016.0,2.0,Hombre,1
5603,2016.0,2.0,Mujer,2
5603,2016.0,3.0,Hombre,1
5603,2016.0,3.0,Mujer,2
5603,2016.0,4.0,Hombre,1
5603,2016.0,5.0,Hombre,1
5603,2016.0,5.0,Mujer,1
5603,2016.0,6.0,Hombre,3
5603,2016.0,6.0,Mujer,7
5603,2016.0,7.0,Mujer,1
5603,2016.0,8.0,Hombre,1
5603,2016.0,8.0,Mujer,1
5603,2016.0,9.0,Hombre,1
5603,2016.0,9.0,Mujer,1
5603,2016.0,10.0,Mujer,1
5603,2016.0,11.0,Hombre,2
5603,2017.0,1.0,Hombre,2
5603,2017.0,1.0,Mujer,1
5603,2017.0,2.0,Hombre,3
5603,2017.0,2.0,Mujer,1
5603,2017.0,3.0,Hombre,1
5603,2017.0,4.0,Hombre,1
5603,2017.0,4.0,Mujer,2
5603,2017.0,5.0,Hombre,1
5603,2017.0,5.0,Mujer,2
5603,2017.0,6.0,Hombre,1
5603,2017.0,6.0,Mujer,2
5603,2017.0,7.0,Hombre,1
5603,2017.0,7.0,Mujer,3
5603,2017.0,8.0,Hombre,3
5603,2017.0,8.0,Mujer,1
5603,2017.0,12.0,Hombre,1
5603,2017.0,12.0,Mujer,1
5603,2018.0,1.0,Mujer,1
5603,2018.0,2.0,Hombre,2
5603,2018.0,2.0,Mujer,2
5603,2018.0,3.0,Hombre,3
5603,2018.0,3.0,Mujer,1
5603,2018.0,4.0,Mujer,2
5603,2018.0,5.0,Hombre,2
5603,2018.0,5.0,Mujer,2
5603,2018.0,6.0,Hombre,1
5603,2018.0,6.0,Mujer,2
5603,2018.0,7.0,Hombre,3
5603,2018.0,7.0,Mujer,2
5603,2018.0,8.0,Mujer,2
5603,2018.0,9.0,Hombre,2
5603,2018.0,9.0,Mujer,1
5603,2018.0,10.0,Hombre,2
5603,2018.0,11.0,Mujer,2
5603,2018.0,12.0,Mujer,4
5603,2019.0,1.0,Mujer,2
5603,2019.0,2.0,Hombre,1
5603,2019.0,2.0,Mujer,2
5603,2019.0,3.0,Mujer,2
5603,2019.0,4.0,Hombre,1
5603,2019.0,5.0,Mujer,5
5603,2019.0,6.0,Hombre,1
5603,2019.0,6.0,Mujer,1
5603,2019.0,7.0,Hombre,2
5603,2019.0,8.0,Hombre,3
5603,2019.0,8.0,Mujer,3
5603,2019.0,9.0,Hombre,1
5603,2019.0,9.0,Mujer,3
5603,2019.0,10.0,Hombre,1
5603,2019.0,10.0,Mujer,1
5603,2019.0,11.0,Hombre,2
5603,2019.0,12.0,Hombre,1
5603,2019.0,12.0,Mujer,3
5604,1997.0,5.0,Mujer,1
5604,1997.0,6.0,Hombre,1
5604,1997.0,7.0,Hombre,1
5604,1997.0,8.0,Hombre,1
5604,1997.0,8.0,Mujer,1
5604,1998.0,1.0,Hombre,1
5604,1998.0,4.0,Mujer,1
5604,1998.0,5.0,Mujer,1
5604,1998.0,6.0,Hombre,1
5604,1998.0,10.0,Hombre,1
5604,1999.0,2.0,Hombre,1
5604,1999.0,5.0,Mujer,1
5604,1999.0,6.0,Mujer,1
5604,1999.0,7.0,Mujer,1
5604,1999.0,9.0,Hombre,3
5604,1999.0,12.0,Mujer,1
5604,2000.0,1.0,Mujer,1
5604,2000.0,2.0,Hombre,1
5604,2000.0,2.0,Mujer,1
5604,2000.0,5.0,Hombre,1
5604,2000.0,6.0,Hombre,1
5604,2000.0,7.0,Hombre,1
5604,2000.0,8.0,Hombre,1
5604,2000.0,9.0,Mujer,1
5604,2001.0,1.0,Mujer,1
5604,2001.0,2.0,Hombre,1
5604,2001.0,3.0,Hombre,2
5604,2001.0,3.0,Mujer,1
5604,2001.0,4.0,Mujer,1
5604,2001.0,6.0,Mujer,1
5604,2001.0,10.0,Hombre,1
5604,2001.0,10.0,Mujer,1
5604,2001.0,11.0,Mujer,1
5604,2002.0,3.0,Hombre,1
5604,2002.0,5.0,Mujer,2
5604,2002.0,6.0,Mujer,1
5604,2002.0,7.0,Mujer,1
5604,2002.0,9.0,Hombre,1
5604,2002.0,9.0,Mujer,1
5604,2002.0,11.0,Mujer,1
5604,2003.0,2.0,Hombre,1
5604,2003.0,3.0,Mujer,1
5604,2003.0,4.0,Mujer,1
5604,2003.0,5.0,Hombre,1
5604,2003.0,6.0,Mujer,2
5604,2003.0,8.0,Mujer,1
5604,2003.0,9.0,Hombre,1
5604,2003.0,12.0,Hombre,2
5604,2004.0,4.0,Mujer,1
5604,2004.0,6.0,Hombre,1
5604,2004.0,6.0,Mujer,1
5604,2004.0,10.0,Hombre,1
5604,2004.0,10.0,Mujer,1
5604,2004.0,11.0,Mujer,1
5604,2004.0,12.0,Hombre,1
5604,2004.0,12.0,Mujer,1
5604,2005.0,1.0,Hombre,1
5604,2005.0,3.0,Mujer,1
5604,2005.0,5.0,Mujer,3
5604,2005.0,7.0,Hombre,2
5604,2005.0,9.0,Hombre,1
5604,2005.0,9.0,Mujer,1
5604,2005.0,12.0,Mujer,1
5604,2006.0,1.0,Hombre,1
5604,2006.0,2.0,Hombre,1
5604,2006.0,4.0,Hombre,1
5604,2006.0,4.0,Mujer,2
5604,2006.0,5.0,Hombre,1
5604,2006.0,6.0,Mujer,1
5604,2006.0,8.0,Mujer,1
5604,2006.0,9.0,Hombre,1
5604,2006.0,11.0,Hombre,1
5604,2006.0,12.0,Mujer,1
5604,2007.0,4.0,Hombre,1
5604,2007.0,4.0,Mujer,1
5604,2007.0,5.0,Hombre,1
5604,2007.0,5.0,Mujer,2
5604,2007.0,6.0,Hombre,1
5604,2007.0,6.0,Mujer,4
5604,2007.0,8.0,Mujer,2
5604,2007.0,10.0,Mujer,1
5604,2007.0,11.0,Mujer,1
5604,2007.0,12.0,Hombre,1
5604,2007.0,12.0,Mujer,2
5604,2008.0,1.0,Mujer,1
5604,2008.0,2.0,Hombre,1
5604,2008.0,2.0,Mujer,1
5604,2008.0,3.0,Hombre,2
5604,2008.0,5.0,Hombre,1
5604,2008.0,6.0,Hombre,1
5604,2008.0,6.0,Mujer,1
5604,2008.0,7.0,Hombre,1
5604,2008.0,8.0,Mujer,1
5604,2008.0,9.0,Hombre,1
5604,2008.0,9.0,Mujer,2
5604,2008.0,11.0,Mujer,1
5604,2008.0,12.0,Hombre,1
5604,2009.0,1.0,Mujer,1
5604,2009.0,2.0,Mujer,1
5604,2009.0,5.0,Hombre,1
5604,2009.0,5.0,Mujer,1
5604,2009.0,7.0,Hombre,2
5604,2009.0,8.0,Hombre,2
5604,2009.0,8.0,Mujer,1
5604,2009.0,11.0,Hombre,1
5604,2009.0,11.0,Mujer,1
5604,2009.0,12.0,Hombre,1
5604,2010.0,1.0,Mujer,2
5604,2010.0,3.0,Hombre,2
5604,2010.0,4.0,Hombre,1
5604,2010.0,6.0,Mujer,2
5604,2010.0,7.0,Hombre,1
5604,2010.0,8.0,Mujer,1
5604,2010.0,9.0,Hombre,2
5604,2010.0,9.0,Mujer,3
5604,2010.0,10.0,Hombre,1
5604,2010.0,10.0,Mujer,1
5604,2010.0,11.0,Hombre,2
5604,2010.0,11.0,Mujer,1
5604,2011.0,1.0,Hombre,3
5604,2011.0,1.0,Mujer,1
5604,2011.0,5.0,Hombre,1
5604,2011.0,7.0,Mujer,3
5604,2011.0,8.0,Hombre,1
5604,2011.0,9.0,Hombre,1
5604,2011.0,9.0,Mujer,2
5604,2011.0,12.0,Hombre,1
5604,2011.0,12.0,Mujer,2
5604,2012.0,1.0,Hombre,1
5604,2012.0,1.0,Mujer,2
5604,2012.0,2.0,Hombre,2
5604,2012.0,2.0,Mujer,2
5604,2012.0,3.0,Hombre,1
5604,2012.0,3.0,Mujer,4
5604,2012.0,4.0,Mujer,1
5604,2012.0,5.0,Mujer,3
5604,2012.0,6.0,Hombre,1
5604,2012.0,6.0,Mujer,1
5604,2012.0,7.0,Hombre,4
5604,2012.0,7.0,Mujer,1
5604,2012.0,8.0,Hombre,1
5604,2012.0,8.0,Mujer,2
5604,2012.0,9.0,Hombre,2
5604,2012.0,9.0,Mujer,2
5604,2012.0,10.0,Hombre,2
5604,2012.0,11.0,Hombre,1
5604,2012.0,12.0,Hombre,1
5604,2013.0,1.0,Hombre,2
5604,2013.0,1.0,Mujer,2
5604,2013.0,2.0,Hombre,2
5604,2013.0,2.0,Mujer,1
5604,2013.0,3.0,Mujer,1
5604,2013.0,4.0,Hombre,2
5604,2013.0,4.0,Mujer,1
5604,2013.0,6.0,Hombre,1
5604,2013.0,6.0,Mujer,2
5604,2013.0,7.0,Hombre,2
5604,2013.0,7.0,Mujer,1
5604,2013.0,8.0,Mujer,3
5604,2013.0,10.0,Hombre,1
5604,2013.0,10.0,Mujer,2
5604,2013.0,11.0,Mujer,1
5604,2013.0,12.0,Hombre,4
5604,2014.0,1.0,Hombre,1
5604,2014.0,1.0,Mujer,1
5604,2014.0,2.0,Hombre,1
5604,2014.0,3.0,Hombre,1
5604,2014.0,4.0,Hombre,2
5604,2014.0,5.0,Hombre,1
5604,2014.0,6.0,Mujer,2
5604,2014.0,7.0,Hombre,3
5604,2014.0,7.0,Mujer,1
5604,2014.0,8.0,Hombre,2
5604,2014.0,9.0,Hombre,1
5604,2014.0,10.0,Hombre,1
5604,2014.0,10.0,Mujer,1
5604,2014.0,11.0,Hombre,1
5604,2014.0,11.0,Mujer,1
5604,2015.0,1.0,Hombre,2
5604,2015.0,1.0,Mujer,2
5604,2015.0,2.0,Mujer,1
5604,2015.0,3.0,Hombre,1
5604,2015.0,3.0,Mujer,2
5604,2015.0,4.0,Hombre,1
5604,2015.0,4.0,Mujer,1
5604,2015.0,5.0,Mujer,1
5604,2015.0,6.0,Hombre,3
5604,2015.0,6.0,Mujer,1
5604,2015.0,7.0,Mujer,2
5604,2015.0,8.0,Hombre,3
5604,2015.0,9.0,Mujer,2
5604,2015.0,10.0,Hombre,1
5604,2015.0,11.0,Hombre,2
5604,2015.0,11.0,Mujer,1
5604,2016.0,1.0,Hombre,3
5604,2016.0,1.0,Mujer,1
5604,2016.0,2.0,Hombre,2
5604,2016.0,2.0,Mujer,1
5604,2016.0,3.0,Hombre,1
5604,2016.0,4.0,Mujer,4
5604,2016.0,5.0,Hombre,1
5604,2016.0,6.0,Hombre,2
5604,2016.0,7.0,Mujer,2
5604,2016.0,8.0,Hombre,2
5604,2016.0,9.0,Hombre,2
5604,2016.0,9.0,Mujer,1
5604,2016.0,10.0,Hombre,1
5604,2016.0,11.0,Hombre,1
5604,2016.0,11.0,Mujer,1
5604,2016.0,12.0,Mujer,1
5604,2017.0,1.0,Hombre,2
5604,2017.0,1.0,Mujer,1
5604,2017.0,3.0,Mujer,2
5604,2017.0,4.0,Mujer,1
5604,2017.0,5.0,Hombre,2
5604,2017.0,5.0,Mujer,1
5604,2017.0,6.0,Hombre,1
5604,2017.0,6.0,Mujer,2
5604,2017.0,7.0,Hombre,2
5604,2017.0,7.0,Mujer,1
5604,2017.0,8.0,Hombre,3
5604,2017.0,8.0,Mujer,1
5604,2017.0,9.0,Hombre,3
5604,2017.0,9.0,Mujer,2
5604,2017.0,10.0,Mujer,4
5604,2017.0,11.0,Hombre,1
5604,2017.0,11.0,Mujer,2
5604,2017.0,12.0,Hombre,2
5604,2017.0,12.0,Mujer,1
5604,2018.0,1.0,Hombre,1
5604,2018.0,1.0,Mujer,5
5604,2018.0,2.0,Hombre,2
5604,2018.0,2.0,Mujer,2
5604,2018.0,3.0,Hombre,1
5604,2018.0,3.0,Mujer,3
5604,2018.0,4.0,Hombre,1
5604,2018.0,4.0,Mujer,1
5604,2018.0,5.0,Hombre,1
5604,2018.0,5.0,Mujer,1
5604,2018.0,6.0,Hombre,1
5604,2018.0,7.0,Hombre,2
5604,2018.0,7.0,Mujer,1
5604,2018.0,8.0,Hombre,1
5604,2018.0,8.0,Mujer,1
5604,2018.0,10.0,Mujer,2
5604,2018.0,11.0,Mujer,2
5604,2018.0,12.0,Mujer,2
5604,2019.0,1.0,Hombre,3
5604,2019.0,2.0,Mujer,1
5604,2019.0,3.0,Mujer,1
5604,2019.0,4.0,Hombre,3
5604,2019.0,5.0,Hombre,1
5604,2019.0,5.0,Mujer,6
5604,2019.0,6.0,Hombre,2
5604,2019.0,6.0,Mujer,3
5604,2019.0,7.0,Hombre,1
5604,2019.0,7.0,Mujer,1
5604,2019.0,8.0,Hombre,2
5604,2019.0,9.0,Hombre,1
5604,2019.0,9.0,Mujer,1
5604,2019.0,10.0,Mujer,1
5604,2019.0,11.0,Mujer,1
5604,2019.0,12.0,Hombre,1
5605,1997.0,4.0,Hombre,1
5605,1997.0,7.0,Hombre,1
5605,1997.0,8.0,Hombre,1
5605,1998.0,1.0,Hombre,1
5605,1998.0,4.0,Hombre,1
5605,1998.0,5.0,Hombre,1
5605,1998.0,5.0,Mujer,2
5605,1998.0,6.0,Hombre,1
5605,1998.0,7.0,Mujer,1
5605,1999.0,1.0,Mujer,1
5605,1999.0,4.0,Hombre,1
5605,1999.0,5.0,Hombre,1
5605,1999.0,5.0,Mujer,2
5605,1999.0,6.0,Hombre,1
5605,1999.0,8.0,Hombre,1
5605,1999.0,8.0,Mujer,1
5605,1999.0,10.0,Mujer,1
5605,1999.0,12.0,Hombre,1
